ZIP_CO,ZIP3,CITYNM,TOWNNM,ROADNM
106221,106,臺北市,大安區,基隆路四段
106222,106,臺北市,大安區,長興街
106223,106,臺北市,大安區,羅斯福路四段
106224,106,臺北市,大安區,和平東路三段
106225,106,臺北市,大安區,臥龍街
106226,106,臺北市,大安區,臥龍街
106227,106,臺北市,大安區,臥龍街
106228,106,臺北市,大安區,安和路二段
106229,106,臺北市,大安區,基隆路二段
106230,106,臺北市,大安區,忠孝東路四段
106231,106,臺北市,大安區,信義路四段
106232,106,臺北市,大安區,信義路四段
106233,106,臺北市,大安區,大安路一段
106234,106,臺北市,大安區,復興南路一段
106235,106,臺北市,大安區,光復南路
106236,106,臺北市,大安區,新生北路一段
106237,106,臺北市,大安區,新生南路一段
106238,106,臺北市,大安區,忠孝東路三段
106239,106,臺北市,大安區,建國南路一段
106240,106,臺北市,大安區,仁愛路三段
106241,106,臺北市,大安區,仁愛路三段
106242,106,臺北市,大安區,信義路三段
106243,106,臺北市,大安區,仁愛路四段
106244,106,臺北市,大安區,敦化南路一段
106245,106,臺北市,大安區,信義路三段
106246,106,臺北市,大安區,信義路四段
106247,106,臺北市,大安區,四維路
106248,106,臺北市,大安區,和平東路三段
106249,106,臺北市,大安區,和平東路三段
106301,106,臺北市,大安區,杭州南路二段
106302,106,臺北市,大安區,金華街
106303,106,臺北市,大安區,愛國東路
106304,106,臺北市,大安區,金華街
106305,106,臺北市,大安區,麗水街
106306,106,臺北市,大安區,新生南路二段
106307,106,臺北市,大安區,新生南路二段
106308,106,臺北市,大安區,和平東路一段
106309,106,臺北市,大安區,羅斯福路三段
106310,106,臺北市,大安區,師大路
106311,106,臺北市,大安區,師大路
106312,106,臺北市,大安區,辛亥路一段
106313,106,臺北市,大安區,建國南路二段
106314,106,臺北市,大安區,新生南路三段
106315,106,臺北市,大安區,建國南路二段
106316,106,臺北市,大安區,和平東路二段
106317,106,臺北市,大安區,復興南路二段
106318,106,臺北市,大安區,復興南路二段
106319,106,臺北市,大安區,羅斯福路四段
106320,106,臺北市,大安區,和平東路二段
106321,106,臺北市,大安區,敦南街
106322,106,臺北市,大安區,臥龍街
106323,106,臺北市,大安區,臥龍街
106324,106,臺北市,大安區,和平東路三段
106325,106,臺北市,大安區,臥龍街
106326,106,臺北市,大安區,基隆路三段
106327,106,臺北市,大安區,辛亥路三段
106328,106,臺北市,大安區,基隆路三段
106329,106,臺北市,大安區,長興街
106330,106,臺北市,大安區,長興街
106331,106,臺北市,大安區,基隆路四段
106332,106,臺北市,大安區,羅斯福路四段
106333,106,臺北市,大安區,長興街
106334,106,臺北市,大安區,基隆路四段
106335,106,臺北市,大安區,基隆路四段
106336,106,臺北市,大安區,羅斯福路四段
106337,106,臺北市,大安區,信義路四段
106338,106,臺北市,大安區,安和路二段
106339,106,臺北市,大安區,基隆路二段
106340,106,臺北市,大安區,基隆路二段
106341,106,臺北市,大安區,仁愛路四段
106342,106,臺北市,大安區,安和路一段
106343,106,臺北市,大安區,敦化南路一段
106344,106,臺北市,大安區,忠孝東路三段
106345,106,臺北市,大安區,忠孝東路三段
106346,106,臺北市,大安區,仁愛路三段
106347,106,臺北市,大安區,建國南路一段
106348,106,臺北市,大安區,信義路三段
106349,106,臺北市,大安區,大安路二段
106350,106,臺北市,大安區,大安路二段
106401,106,臺北市,大安區,信義路二段
106402,106,臺北市,大安區,金山南路二段
106403,106,臺北市,大安區,愛國東路
106404,106,臺北市,大安區,愛國東路
106405,106,臺北市,大安區,和平東路一段
106406,106,臺北市,大安區,金山南路二段
106407,106,臺北市,大安區,金山南路二段
106408,106,臺北市,大安區,金華街
106409,106,臺北市,大安區,金山南路二段
106410,106,臺北市,大安區,建國南路二段
106411,106,臺北市,大安區,復興南路二段
106412,106,臺北市,大安區,復興南路二段
106413,106,臺北市,大安區,基隆路二段
106414,106,臺北市,大安區,敦化南路二段
106415,106,臺北市,大安區,敦化南路二段
106416,106,臺北市,大安區,安和路二段
106417,106,臺北市,大安區,敦化南路二段
106418,106,臺北市,大安區,安和路二段
106419,106,臺北市,大安區,安和路二段
106420,106,臺北市,大安區,敦化南路二段
106421,106,臺北市,大安區,安和路二段
106422,106,臺北市,大安區,安和路二段
106423,106,臺北市,大安區,安和路二段
106424,106,臺北市,大安區,敦化南路二段
106425,106,臺北市,大安區,信義路四段
106426,106,臺北市,大安區,信義路四段
106427,106,臺北市,大安區,信義路四段
106428,106,臺北市,大安區,敦化南路二段
106429,106,臺北市,大安區,忠孝東路四段
106430,106,臺北市,大安區,仁愛路四段
106431,106,臺北市,大安區,仁愛路四段
106433,106,臺北市,大安區,忠孝東路四段
106434,106,臺北市,大安區,仁愛路四段
106435,106,臺北市,大安區,仁愛路四段
106436,106,臺北市,大安區,仁愛路四段
106437,106,臺北市,大安區,仁愛路四段
106438,106,臺北市,大安區,仁愛路四段
106439,106,臺北市,大安區,信義路四段
106440,106,臺北市,大安區,忠孝東路四段
106441,106,臺北市,大安區,忠孝東路四段
106442,106,臺北市,大安區,忠孝東路四段
106443,106,臺北市,大安區,仁愛路四段
106444,106,臺北市,大安區,仁愛路四段
106445,106,臺北市,大安區,仁愛路四段
106446,106,臺北市,大安區,敦化南路一段
106447,106,臺北市,大安區,市民大道四段
106448,106,臺北市,大安區,忠孝東路四段
106449,106,臺北市,大安區,忠孝東路四段
106450,106,臺北市,大安區,忠孝東路四段
106451,106,臺北市,大安區,光復南路
106452,106,臺北市,大安區,忠孝東路三段
106453,106,臺北市,大安區,忠孝東路三段
106454,106,臺北市,大安區,忠孝東路三段
106455,106,臺北市,大安區,忠孝東路三段
106456,106,臺北市,大安區,復興南路一段
106457,106,臺北市,大安區,復興南路一段
106458,106,臺北市,大安區,復興南路一段
106459,106,臺北市,大安區,新生南路一段
106460,106,臺北市,大安區,仁愛路三段
106461,106,臺北市,大安區,仁愛路三段
106462,106,臺北市,大安區,新生南路一段
106463,106,臺北市,大安區,仁愛路三段
106464,106,臺北市,大安區,仁愛路三段
106465,106,臺北市,大安區,仁愛路三段
106466,106,臺北市,大安區,復興南路一段
106467,106,臺北市,大安區,信義路三段
106468,106,臺北市,大安區,復興南路一段
106469,106,臺北市,大安區,復興南路一段
106470,106,臺北市,大安區,復興南路一段
106471,106,臺北市,大安區,信義路四段
106472,106,臺北市,大安區,復興南路二段
106473,106,臺北市,大安區,信義路四段
106474,106,臺北市,大安區,敦化南路二段
106475,106,臺北市,大安區,敦化南路二段
106476,106,臺北市,大安區,敦化南路二段
106477,106,臺北市,大安區,敦化南路二段
106478,106,臺北市,大安區,復興南路二段
106479,106,臺北市,大安區,復興南路二段
106480,106,臺北市,大安區,復興南路二段
106481,106,臺北市,大安區,和平東路二段
106482,106,臺北市,大安區,和平東路二段
106483,106,臺北市,大安區,和平東路二段
106484,106,臺北市,大安區,和平東路二段
106485,106,臺北市,大安區,敦化南路二段
106486,106,臺北市,大安區,敦化南路二段
106487,106,臺北市,大安區,敦化南路二段
106601,106,臺北市,大安區,和平東路一段
106602,106,臺北市,大安區,羅斯福路二段
106603,106,臺北市,大安區,金山南路二段
106604,106,臺北市,大安區,金山南路二段
106605,106,臺北市,大安區,新生南路二段
106606,106,臺北市,大安區,羅斯福路二段
106607,106,臺北市,大安區,羅斯福路三段
106608,106,臺北市,大安區,羅斯福路三段
106609,106,臺北市,大安區,羅斯福路三段
106610,106,臺北市,大安區,和平東路一段
106611,106,臺北市,大安區,辛亥路一段
106612,106,臺北市,大安區,辛亥路一段
106613,106,臺北市,大安區,羅斯福路三段
106614,106,臺北市,大安區,新生南路三段
106615,106,臺北市,大安區,信義路三段
106616,106,臺北市,大安區,建國南路二段
106617,106,臺北市,大安區,建國南路二段
106618,106,臺北市,大安區,和平東路二段
106619,106,臺北市,大安區,和平東路二段
106620,106,臺北市,大安區,和平東路二段
106621,106,臺北市,大安區,辛亥路二段
106622,106,臺北市,大安區,和平東路二段
106623,106,臺北市,大安區,復興南路二段
106624,106,臺北市,大安區,復興南路二段
106625,106,臺北市,大安區,復興南路二段
106626,106,臺北市,大安區,瑞安街
106627,106,臺北市,大安區,瑞安街
106628,106,臺北市,大安區,和平東路二段
106629,106,臺北市,大安區,和平東路二段
106630,106,臺北市,大安區,復興南路二段
106631,106,臺北市,大安區,辛亥路二段
106633,106,臺北市,大安區,和平東路二段
106634,106,臺北市,大安區,復興南路二段
106635,106,臺北市,大安區,辛亥路三段
106636,106,臺北市,大安區,復興南路二段
106637,106,臺北市,大安區,和平東路三段
106638,106,臺北市,大安區,富陽街
106639,106,臺北市,大安區,和平東路三段
106640,106,臺北市,大安區,光復南路
106641,106,臺北市,大安區,光復南路
106642,106,臺北市,大安區,信義路四段
106643,106,臺北市,大安區,信義路四段
106644,106,臺北市,大安區,基隆路二段
106645,106,臺北市,大安區,安和路二段
106646,106,臺北市,大安區,安和路一段
106647,106,臺北市,大安區,忠孝東路四段
106648,106,臺北市,大安區,仁愛路四段
106649,106,臺北市,大安區,仁愛路四段
106650,106,臺北市,大安區,仁愛路四段
106651,106,臺北市,大安區,仁愛路四段
106652,106,臺北市,大安區,忠孝東路四段
106653,106,臺北市,大安區,敦化南路一段
106654,106,臺北市,大安區,仁愛路四段
106655,106,臺北市,大安區,信義路四段
106656,106,臺北市,大安區,信義路四段
106657,106,臺北市,大安區,信義路四段
106658,106,臺北市,大安區,信義路四段
106659,106,臺北市,大安區,信義路四段
106660,106,臺北市,大安區,復興南路一段
106661,106,臺北市,大安區,復興南路一段
106662,106,臺北市,大安區,忠孝東路四段
106663,106,臺北市,大安區,忠孝東路四段
106664,106,臺北市,大安區,光復南路
106665,106,臺北市,大安區,忠孝東路三段
106666,106,臺北市,大安區,安東街
106667,106,臺北市,大安區,復興南路一段
106668,106,臺北市,大安區,復興南路一段
106669,106,臺北市,大安區,建國南路一段
106670,106,臺北市,大安區,建國南路一段
106671,106,臺北市,大安區,忠孝東路三段
106672,106,臺北市,大安區,仁愛路三段
106673,106,臺北市,大安區,仁愛路三段
106674,106,臺北市,大安區,新生南路一段
106675,106,臺北市,大安區,仁愛路三段
106676,106,臺北市,大安區,仁愛路三段
106677,106,臺北市,大安區,信義路三段
106678,106,臺北市,大安區,信義路三段
106679,106,臺北市,大安區,仁愛路四段
106680,106,臺北市,大安區,仁愛路四段
106681,106,臺北市,大安區,敦化南路一段
106682,106,臺北市,大安區,信義路四段
106683,106,臺北市,大安區,信義路四段
106684,106,臺北市,大安區,信義路四段
106685,106,臺北市,大安區,信義路四段
106686,106,臺北市,大安區,復興南路一段
106687,106,臺北市,大安區,復興南路一段
106688,106,臺北市,大安區,復興南路一段
106689,106,臺北市,大安區,敦化南路一段
106690,106,臺北市,大安區,敦化南路一段
106691,106,臺北市,大安區,敦化南路一段
106692,106,臺北市,大安區,信義路四段
106693,106,臺北市,大安區,信義路四段
106694,106,臺北市,大安區,復興南路二段
106695,106,臺北市,大安區,復興南路二段
106696,106,臺北市,大安區,敦化南路二段
106697,106,臺北市,大安區,敦化南路二段
106698,106,臺北市,大安區,和平東路三段
106703,106,臺北市,大安區,復興南路二段
106704,106,臺北市,大安區,四維路
106711,106,臺北市,大安區,和平東路三段
106712,106,臺北市,大安區,敦化南路二段
106713,106,臺北市,大安區,和平東路二段
106715,106,臺北市,大安區,敦化南路二段
108001,108,臺北市,萬華區,中華路一段
108002,108,臺北市,萬華區,中華路一段
108003,108,臺北市,萬華區,昆明街
108004,108,臺北市,萬華區,中華路一段
108006,108,臺北市,萬華區,內江街
